,cntry_code,year,gbl_emsn_pct,emsn_per_capita,gdp_per_capita,population,country,emsn_transport,emsn_forestry,emsn_energy,emsn_other,emsn_land,emsn_waste,emsn_residential,emsn_industry,emsn_agriculture
1064,DJI,2003,0.001,0.5539999999999999,1886.0,779640.0,Djibouti,183.62400000000002,0.0,805.0,0,0.0,0.0,284.0,0.5905,0.0
1065,DJI,2004,0.001,0.532,2041.0,793738.0,Djibouti,188.02200000000002,0.0,843.0,0,0.0,0.0,243.0,0.6021,0.0
1066,DJI,2005,0.001,0.523,2078.0,808367.0,Djibouti,198.52,0.0,887.0,0,0.0,0.0,233.0,0.6127,0.0
1067,DJI,2006,0.001,0.515,2297.0,823682.0,Djibouti,199.918,0.0,890.0,0,0.0,0.0,213.0,0.6242,0.0
1068,DJI,2007,0.001,0.568,2359.0,839453.0,Djibouti,206.916,0.0,922.0,0,0.0,0.0,440.0,0.6349,0.0
1069,DJI,2008,0.001,0.608,2435.0,855636.0,Djibouti,214.114,0.0,958.0,0,0.0,0.0,466.0,0.6455,0.0
1070,DJI,2009,0.001,0.55,2502.0,872090.0,Djibouti,219.21200000000002,0.0,982.0,0,0.0,0.0,544.0,0.6561,0.0
1071,DJI,2010,0.001,0.611,2534.0,888716.0,Djibouti,224.41,0.0,1005.0,0,0.0,0.0,621.0,0.6667,0.0
1072,DMA,1990,0.0,0.0,6014.0,70926.0,Dominica,18.778,-136.0616,10.7963,0,-43.0,0.0,27.8779,6.4122,0.0
1073,DMA,1991,0.0,0.0,6112.0,70842.0,Dominica,19.2964,-136.7968,11.1411,0,-43.0,0.0,26.4692,6.4391,0.0
1074,DMA,1992,0.0,0.0,6265.0,70962.0,Dominica,20.2277,-137.5399,11.6694,0,-43.0,0.0,24.6363,6.4878,0.0
1075,DMA,1993,0.0,0.0,6236.0,71181.0,Dominica,19.4892,-138.2911,11.7898,0,-43.0,0.0,22.3643,6.5513,0.0
1076,DMA,1994,0.0,0.0,6281.0,71350.0,Dominica,22.8344,-139.0503,14.8634,0,-43.0,0.0,26.1066,6.6191,0.0
1077,DMA,1995,0.0,0.0,6360.0,71364.0,Dominica,26.2056,-139.8179,16.827,0,-43.0,0.0,29.2992,6.6834,0.0
1078,DMA,1996,0.0,0.0,6623.0,71184.0,Dominica,26.5555,-140.5939,16.8381,0,-43.0,0.0,29.3832,6.742999999999999,0.0
1079,DMA,1997,0.0,0.0,6857.0,70846.0,Dominica,26.3527,-141.3785,18.1226,0,-43.0,0.0,19.1721,6.7994,0.0
1080,DMA,1998,0.0,0.0,7098.0,70419.0,Dominica,43.043,-142.1718,18.0278,0,-43.0,0.0,9.2778,6.8501,0.0
1081,DMA,1999,0.0,0.0,7112.0,70003.0,Dominica,48.8973,-142.9739,18.936,0,-43.0,0.0,10.4836,6.8929,0.0
1082,DMA,2000,0.0,0.0,7110.0,69672.0,Dominica,46.537,-143.785,17.77,0,-43.0,0.0,9.45,6.9284,0.0
1083,DMA,2001,0.0,0.0,7095.0,69447.0,Dominica,57.302,-86.3446,22.11,0,12.0,0.0,9.51,6.9494,0.0
1084,DMA,2002,0.0,0.0,6919.0,69301.0,Dominica,63.443000000000005,-86.8363,24.3,0,12.0,0.0,9.83,6.9604,0.0
1085,DMA,2003,0.0,0.0,7428.0,69200.0,Dominica,65.543,-87.3337,24.91,0,12.0,0.0,10.4,6.9704,0.0
1086,DMA,2004,0.0,0.0,7603.0,69087.0,Dominica,73.245,-87.8367,27.85,0,12.0,0.0,11.3,6.9914,0.0
1087,DMA,2005,0.0,0.0,7558.0,68925.0,Dominica,73.36399999999999,-88.3456,28.08,0,12.0,0.0,9.29,7.0234,0.0
1088,DMA,2006,0.0,0.0,7890.0,68700.0,Dominica,82.711,425.8106,31.06,0,526.0,0.0,11.9,7.0554,0.0
1089,DMA,2007,0.0,0.0,8345.0,68434.0,Dominica,85.35,428.2877,32.33,0,526.0,0.0,10.9,7.0864,0.0
1090,DMA,2008,0.0,0.0,8981.0,68159.0,Dominica,89.73100000000001,430.7939,33.94,0,526.0,0.0,11.1,7.1184,0.0
1091,DMA,2009,0.0,0.0,8862.0,67922.0,Dominica,97.234,433.3295,31.93,0,526.0,0.0,9.34,7.1505,0.0
1092,DMA,2010,0.0,0.0,8947.0,67757.0,Dominica,97.007,435.8952,36.94,0,526.0,0.0,9.18,7.1825,0.0
1093,DOM,1990,0.021,1.2830000000000001,5745.0,7194666.0,Dominican Republic,2744.877,-10010.0,3951.3432,0,-10010.0,5.9872,1020.862,507.0361,0.0
1094,DOM,1991,0.021,1.371,5686.0,7339826.0,Dominican Republic,2567.0229999999997,-10010.0,4312.5948,0,-10010.0,6.0993,1014.1424,561.0955,0.0
1095,DOM,1992,0.022000000000000002,1.462,5890.0,7485619.0,Dominican Republic,2844.7891,-10010.0,5083.8556,0,-10010.0,6.3684,1351.4365,612.6315,0.0
1096,DOM,1993,0.023,1.544,6205.0,7631076.0,Dominican Republic,3000.7878,-10010.0,4640.167,0,-10010.0,6.5326,1554.3270000000002,564.1899,0.0
1097,DOM,1994,0.024,1.607,6240.0,7774932.0,Dominican Republic,3533.1549,-10010.0,5726.0902,0,-10010.0,6.7335,1581.9757,563.58,0.0
1098,DOM,1995,0.025,2.011,6469.0,7916309.0,Dominican Republic,3949.8334,-10010.0,5831.5586,0,-10010.0,6.9492,1727.1389,627.956,0.0
1099,DOM,1996,0.026000000000000002,2.156,6807.0,8054768.0,Dominican Republic,4345.8129,-10010.0,6056.2943,0,-10010.0,7.2351,1929.6293,708.2994,0.0
1100,DOM,1997,0.027000000000000003,2.204,7225.0,8190620.0,Dominican Republic,4942.2631,-10010.0,6949.8577,0,-10010.0,7.5596,2135.5797,788.8043,0.0
1101,DOM,1998,0.027999999999999997,2.215,7595.0,8324680.0,Dominican Republic,5650.411999999999,-10010.0,7910.6873,0,-10010.0,7.8802,2438.5454,800.5047,0.0
1102,DOM,1999,0.03,2.201,7965.0,8458164.0,Dominican Republic,6174.1415,-10010.0,8088.1319,0,-10010.0,8.2359,2739.4613,1231.1397,0.0
1103,DOM,2000,0.031,2.309,8272.0,8591967.0,Dominican Republic,6707.0,-10010.0,8051.3016,0,-10010.0,8.61,2850.0,1285.262,0.0
1104,DOM,2001,0.032,2.2769999999999997,8279.0,8726256.0,Dominican Republic,6183.0,-8653.3333,8356.5015,0,-8653.0,8.86,2750.0,1123.905,0.0
1105,DOM,2002,0.033,2.4130000000000003,8614.0,8860760.0,Dominican Republic,6069.0,-8653.3333,10061.3016,0,-8653.0,9.14,2540.0,1234.108,0.0
1106,DOM,2003,0.034,2.397,8457.0,8995398.0,Dominican Republic,5353.0,-8653.3333,10081.3017,0,-8653.0,9.22,2500.0,1174.31,0.0
1107,DOM,2004,0.035,2.009,8439.0,9129965.0,Dominican Republic,5648.0,-8653.3333,9703.7022,0,-8653.0,9.44,2770.0,1064.5330000000001,0.0
1108,DOM,2005,0.036000000000000004,2.016,9085.0,9264267.0,Dominican Republic,5724.0,-8653.3333,9381.0022,0,-8653.0,9.91,2570.0,1104.736,0.0
1109,DOM,2006,0.036000000000000004,2.11,9912.0,9398285.0,Dominican Republic,5730.0,-8726.6667,10496.0024,0,-8727.0,10.0,2490.0,1494.9589999999998,0.0
1110,DOM,2007,0.037000000000000005,2.226,10602.0,9531954.0,Dominican Republic,5860.0,-8726.6667,10917.0025,0,-8727.0,10.3,2580.0,1615.162,0.0
1111,DOM,2008,0.038,2.147,10792.0,9664948.0,Dominican Republic,6190.0,-8726.6667,10688.0027,0,-8727.0,10.5,2700.0,1545.364,0.0
1112,DOM,2009,0.039,2.069,10745.0,9796852.0,Dominican Republic,6350.0,-8726.6667,11124.0029,0,-8727.0,10.7,2750.0,1535.5870000000002,0.0
1113,DOM,2010,0.039,2.123,11481.0,9927320.0,Dominican Republic,6500.0,-8726.6667,11560.0031,0,-8727.0,10.9,2800.0,1665.79,0.0
1114,ECU,1990,0.04,1.645,7194.0,10260587.0,Ecuador,6882.6781,1730.6469,5783.5103,0,42437.0,0.0,2168.7616,851.3057,0.0
1115,ECU,1991,0.040999999999999995,1.575,7481.0,10493498.0,Ecuador,7288.4452,1748.7457,6133.3059,0,42437.0,0.0,2035.4443,839.5505,0.0
1116,ECU,1992,0.042,2.079,7661.0,10725281.0,Ecuador,7103.751,1767.0691,6648.2507,0,42437.0,0.0,1862.2199,953.6273,0.0
1117,ECU,1993,0.044000000000000004,2.209,7669.0,10953182.0,Ecuador,7199.3492,1785.6212,6093.7186,0,42437.0,0.0,1904.8682,987.6726,0.0
1118,ECU,1994,0.044000000000000004,1.218,7807.0,11173647.0,Ecuador,7330.6701,1804.4063,7402.2966,0,42437.0,0.0,2178.5058,1104.4439,0.0
1119,ECU,1995,0.046,1.995,7804.0,11384506.0,Ecuador,7458.2406,1823.4289,8855.4765,0,42437.0,0.0,2369.3077,1034.4744,0.0
1120,ECU,1996,0.047,2.069,7759.0,11584074.0,Ecuador,8694.5913,1842.6935,9198.382,0,42437.0,0.0,2304.9501,1332.8938,0.0
1121,ECU,1997,0.048,1.5390000000000001,7912.0,11774005.0,Ecuador,8912.7007,1862.2047,9595.4952,0,42437.0,0.0,2274.9772,1271.338,0.0
1122,ECU,1998,0.049,1.845,7996.0,11959586.0,Ecuador,8924.9989,1881.9673,9357.4273,0,42437.0,0.0,2325.5289,1136.5153,0.0
1123,ECU,1999,0.05,1.732,7482.0,12148188.0,Ecuador,8052.3919,1901.9863,8114.9678,0,42437.0,0.0,2104.0538,1006.5809,0.0
1124,ECU,2000,0.051,1.639,7455.0,12345023.0,Ecuador,9397.7,1922.2665,8064.0,0,42437.0,0.0,2160.0,1202.612,0.0
1125,ECU,2001,0.052000000000000005,1.797,7642.0,12552036.0,Ecuador,10128.7,-510.5461,8164.0,0,33883.0,0.0,2150.0,1243.548,0.0
1126,ECU,2002,0.053,1.9069999999999998,7833.0,12767415.0,Ecuador,11707.2,-513.491,9457.0,0,33883.0,0.0,2320.0,1264.855,0.0
1127,ECU,2003,0.054000000000000006,2.028,7894.0,12987992.0,Ecuador,11488.78,-516.47,9551.0,0,33883.0,0.0,2450.0,1296.141,0.0
1128,ECU,2004,0.055,2.148,8354.0,13208869.0,Ecuador,10908.78,-519.4839,9870.0,0,33883.0,0.0,2660.0,1426.6770000000001,0.0
1129,ECU,2005,0.055999999999999994,2.202,8607.0,13426402.0,Ecuador,10498.78,-522.5331,11053.0,0,33883.0,0.0,3130.0,1508.104,0.0
1130,ECU,2006,0.057,2.065,8822.0,13639708.0,Ecuador,11618.78,-525.6183,11692.0,0,33883.0,0.0,3170.0,1649.1,0.0
1131,ECU,2007,0.057999999999999996,2.2430000000000003,8876.0,13849721.0,Ecuador,12838.78,-528.7402,10750.0,0,33883.0,0.0,3400.0,1750.027,0.0
1132,ECU,2008,0.059000000000000004,2.342,9295.0,14056740.0,Ecuador,11622.93,-531.8993,10962.0,0,33883.0,0.0,3310.0,1572.624,0.0
1133,ECU,2009,0.061,2.4530000000000003,9208.0,14261566.0,Ecuador,13210.975,-535.0965,12179.0,0,33883.0,0.0,3150.0,1578.75,0.0
1134,ECU,2010,0.062,2.439,9392.0,14464739.0,Ecuador,13250.975,-538.3323,13619.0,0,33883.0,0.0,3220.0,1734.207,0.0
1135,EGY,1990,0.175,1.3219999999999998,6725.0,56843275.0,Egypt,15880.8091,-547.4333,55809.1349,0,-547.0,0.0,9489.2669,8307.4623,0.0
1136,EGY,1991,0.18,1.339,6822.0,57952386.0,Egypt,16604.2018,-547.4333,55069.5742,0,-547.0,0.0,9030.4335,10207.1606,0.0
1137,EGY,1992,0.185,1.3530000000000002,6909.0,59004372.0,Egypt,17235.1514,-547.4333,57430.5976,0,-547.0,0.0,8871.0756,10015.4988,0.0
1138,EGY,1993,0.191,1.5190000000000001,7059.0,60020423.0,Egypt,17918.6929,-547.4333,59569.9,0,-547.0,0.0,7919.9336,8598.5242,0.0
1139,EGY,1994,0.195,1.364,7197.0,61032081.0,Egypt,19626.5833,-547.4333,51496.6845,0,-547.0,0.0,9112.9504,9242.8808,0.0
1140,EGY,1995,0.201,1.501,7399.0,62063810.0,Egypt,20805.4701,-547.4333,54761.1267,0,-547.0,0.0,9745.6169,9563.6364,0.0
1141,EGY,1996,0.207,1.57,7642.0,63120498.0,Egypt,22024.776,-547.4333,57953.9118,0,-547.0,0.0,9992.2367,11687.3621,0.0
1142,EGY,1997,0.213,1.6340000000000001,7882.0,64199588.0,Egypt,23609.9748,-547.4333,61848.9084,0,-547.0,0.0,10806.1842,12057.7989,0.0
1143,EGY,1998,0.22,1.8130000000000002,8091.0,65309201.0,Egypt,26186.804,-547.4333,63630.8829,0,-547.0,0.0,11514.6306,12517.7912,0.0
1144,EGY,1999,0.22699999999999998,1.8259999999999998,8332.0,66457136.0,Egypt,27814.7819,-547.4333,66924.5817,0,-547.0,0.0,10668.6393,13899.5354,0.0
1145,EGY,2000,0.235,2.02,8632.0,67648419.0,Egypt,28630.0,-547.4333,70934.0,0,-547.0,0.0,11000.0,14206.44,0.0
1146,EGY,2001,0.24100000000000002,1.76,8833.0,68888032.0,Egypt,27660.0,-583.7333,72695.1,0,-584.0,0.0,11300.0,15242.65,0.0
1147,EGY,2002,0.247,1.751,8904.0,70174632.0,Egypt,28560.0,-583.7333,82983.5,0,-584.0,0.0,11700.0,16355.17,0.0
1148,EGY,2003,0.255,1.9980000000000002,8960.0,71498433.0,Egypt,30110.0,-583.7333,88366.9,0,-584.0,0.0,11600.0,15486.59,0.0
1149,EGY,2004,0.261,2.0,9094.0,72844998.0,Egypt,30720.0,-583.7333,91753.5,0,-584.0,0.0,14400.0,16352.12,0.0
1150,EGY,2005,0.26899999999999996,2.176,9291.0,74203215.0,Egypt,30220.0,-583.7333,102788.5,0,-584.0,0.0,17600.0,17770.54,0.0
1151,EGY,2006,0.27699999999999997,2.283,9618.0,75568453.0,Egypt,32640.0,-218.5333,108108.6,0,-219.0,0.0,18100.0,19182.06,0.0
1152,EGY,2007,0.285,2.375,10070.0,76941572.0,Egypt,36450.0,-218.5333,110846.2,0,-219.0,0.0,19700.0,19078.59,0.0
1153,EGY,2008,0.294,2.451,10437.0,78323298.0,Egypt,35970.0,-218.5333,110516.3,0,-219.0,0.0,20500.0,19618.01,0.0
1154,EGY,2009,0.302,2.505,10669.0,79716203.0,Egypt,38480.0,-218.5333,105439.3,0,-219.0,0.0,22000.0,22001.44,0.0
1155,EGY,2010,0.31,2.408,10985.0,81121077.0,Egypt,36430.0,-218.5333,109191.4,0,-219.0,0.0,23000.0,23631.86,0.0
1156,SLV,1990,0.006999999999999999,0.478,4677.0,5332842.0,El Salvador,1267.5312,50.0919,677.9734,0,871.0,0.0,167.1484,292.7784,0.0
1157,SLV,1991,0.006999999999999999,0.595,4764.0,5413269.0,El Salvador,1380.9473,51.2905,1233.4796,0,871.0,0.0,175.6738,314.42,0.0
1158,SLV,1992,0.008,0.615,5037.0,5498489.0,El Salvador,1598.8274,52.5182,1370.7107,0,871.0,0.0,203.7511,340.8882,0.0
1159,SLV,1993,0.008,0.6920000000000001,5359.0,5584047.0,El Salvador,1748.9619,53.7758,1597.5997,0,871.0,0.0,237.2975,300.0204,0.0
1160,SLV,1994,0.008,0.828,5619.0,5663820.0,El Salvador,1862.4579,55.0646,2040.1247,0,871.0,0.0,244.7329,406.6363,0.0
1161,SLV,1995,0.008,0.895,5886.0,5733401.0,El Salvador,2117.0864,56.3857,2205.3343,0,871.0,0.0,313.2699,403.8159,0.0
1162,SLV,1996,0.009000000000000001,0.8059999999999999,5896.0,5791403.0,El Salvador,2099.3624,57.7403,1623.1833,0,871.0,0.0,279.1084,415.2471,0.0
1163,SLV,1997,0.009000000000000001,0.955,6067.0,5839103.0,El Salvador,2134.1904,59.1297,2333.2719,0,871.0,0.0,427.115,442.8355,0.0
1164,SLV,1998,0.009000000000000001,1.005,6212.0,5878097.0,El Salvador,2291.2164,60.5554,2476.5679999999998,0,871.0,0.0,462.6126,459.5861,0.0
1165,SLV,1999,0.01,0.977,6341.0,5911094.0,El Salvador,2606.819,62.0187,2126.3773,0,871.0,0.0,432.4152,439.7917,0.0
1166,SLV,2000,0.01,0.978,6409.0,5940305.0,El Salvador,2530.0,63.5211,2218.2008,0,871.0,0.0,437.0,448.00300000000004,0.0
1167,SLV,2001,0.01,1.006,6481.0,5966027.0,El Salvador,2540.0,52.4132,2348.2008,0,875.0,0.0,453.0,490.13800000000003,0.0
1168,SLV,2002,0.011000000000000001,1.015,6613.0,5988233.0,El Salvador,2470.0,53.8448,2470.9008,0,875.0,0.0,400.0,545.752,0.0
1169,SLV,2003,0.011000000000000001,1.097,6744.0,6008523.0,El Salvador,2680.0,55.3172,2518.5008,0,875.0,0.0,515.0,570.275,0.0
1170,SLV,2004,0.011000000000000001,1.06,6851.0,6028792.0,El Salvador,2840.0,56.8321,2388.5008,0,875.0,0.0,504.0,515.559,0.0
1171,SLV,2005,0.012,1.07,7070.0,6050513.0,El Salvador,2920.0,58.3915,2458.5009,0,875.0,0.0,521.0,459.32199999999995,0.0
1172,SLV,2006,0.012,1.129,7329.0,6074487.0,El Salvador,2790.0,55.2506,2390.9009,0,834.0,0.0,618.0,530.486,0.0
1173,SLV,2007,0.012,1.146,7596.0,6100868.0,El Salvador,2770.0,56.7056,3130.9009,0,834.0,0.0,491.0,522.269,0.0
1174,SLV,2008,0.012,1.07,7661.0,6129628.0,El Salvador,2770.0,58.2033,2990.9009,0,834.0,0.0,515.0,511.394,0.0
1175,SLV,2009,0.013000000000000001,1.0490000000000002,7392.0,6160423.0,El Salvador,2950.0,59.7455,2877.2009999999996,0,834.0,0.0,533.0,506.99699999999996,0.0
1176,SLV,2010,0.013000000000000001,1.046,7466.0,6192993.0,El Salvador,2930.0,61.3343,2500.901,0,834.0,0.0,565.0,550.011,0.0
1177,GNQ,1990,0.0,0.16399999999999998,2769.0,373887.0,Equatorial Guinea,56.533,-37.5088,23.1456,0,5324.0,0.0,16.6809,3.6135,0.0
1178,GNQ,1991,0.0,0.318,2703.0,386536.0,Equatorial Guinea,55.0193,-37.709,275.6554,0,5324.0,0.0,22.5963,3.694,0.0
1179,GNQ,1992,0.0,0.35200000000000004,2979.0,399843.0,Equatorial Guinea,51.1318,-37.9118,524.4836,0,5324.0,0.0,17.5183,3.7829,0.0
1180,GNQ,1993,0.0,0.212,3173.0,413730.0,Equatorial Guinea,56.0727,-38.1171,775.1921,0,5324.0,0.0,20.8651,3.8786,0.0
1181,GNQ,1994,0.0,0.062,3375.0,428005.0,Equatorial Guinea,52.8521,-38.325,1024.462,0,5324.0,0.0,20.1088,3.9772,0.0
1182,GNQ,1995,0.0,0.257,3666.0,442527.0,Equatorial Guinea,56.2642,-38.5357,1086.9138,0,5324.0,0.0,23.0077,4.0762,0.0
1183,GNQ,1996,0.0,0.21,4797.0,457321.0,Equatorial Guinea,56.8891,-38.7491,1169.9360000000001,0,5324.0,0.0,20.8979,4.176,0.0
1184,GNQ,1997,0.0,0.532,9105.0,472486.0,Equatorial Guinea,62.7464,-38.9652,1591.4387,0,5324.0,0.0,25.9845,4.2781,0.0
1185,GNQ,1998,0.0,0.282,10414.0,488039.0,Equatorial Guinea,68.1595,-39.1843,1937.7006,0,5324.0,0.0,16.7027,4.3823,0.0
1186,GNQ,1999,0.0,0.797,12468.0,504001.0,Equatorial Guinea,71.3471,-39.4062,2074.422,0,5324.0,0.0,18.3825,4.4883,0.0
1187,GNQ,2000,0.0,0.733,13700.0,520380.0,Equatorial Guinea,102.4519,-39.6311,2166.78,0,5324.0,0.0,54.1,4.5962,0.0
1188,GNQ,2001,0.001,4.83,22334.0,537195.0,Equatorial Guinea,77.2384,48.2578,2477.99,0,5360.0,0.0,41.2,460.7045,0.0
1189,GNQ,2002,0.001,7.473,26074.0,554429.0,Equatorial Guinea,68.6362,48.5811,1887.53,0,5360.0,0.0,41.3,479.8137,0.0
1190,GNQ,2003,0.002,8.652000000000001,28780.0,571999.0,Equatorial Guinea,72.438,48.9088,2058.65,0,5360.0,0.0,47.6,498.92199999999997,0.0
1191,GNQ,2004,0.002,7.188,34699.0,589794.0,Equatorial Guinea,73.5369,49.2409,2430.11,0,5360.0,0.0,37.3,518.0373,0.0
1192,GNQ,2005,0.002,6.218999999999999,36733.0,607739.0,Equatorial Guinea,78.7363,49.5776,2451.69,0,5360.0,0.0,38.2,537.1546,0.0
1193,GNQ,2006,0.003,5.996,37611.0,625777.0,Equatorial Guinea,73.1355,31.814,2388.72,0,5434.0,0.0,38.8,561.2708,0.0
1194,GNQ,2007,0.003,5.776,42173.0,643936.0,Equatorial Guinea,78.8347,32.0384,2470.88,0,5434.0,0.0,46.1,561.3781,0.0
1195,GNQ,2008,0.003,5.182,48334.0,662327.0,Equatorial Guinea,80.7339,32.266,2291.38,0,5434.0,0.0,48.8,561.4944,0.0
1196,GNQ,2009,0.004,5.082,47670.0,681115.0,Equatorial Guinea,81.3332,32.4968,2231.34,0,5434.0,0.0,52.3,568.6117,0.0
1197,GNQ,2010,0.004,4.921,42264.0,700401.0,Equatorial Guinea,81.9324,32.7309,2171.21,0,5434.0,0.0,55.8,576.7279,0.0
1198,ERI,1993,0.0,0.0,0.0,3180541.0,Eritrea,211.9721,-182.3194,273.9165,0,1219.0,0.0,148.0227,31.8047,0.0
1199,ERI,1994,0.0,0.27899999999999997,0.0,3186063.0,Eritrea,289.1723,-181.9883,314.8203,0,1219.0,0.0,110.1074,34.2794,0.0
1200,ERI,1995,0.0,0.301,0.0,3212503.0,Eritrea,329.3253,-181.6552,327.6511,0,1219.0,0.0,119.8282,36.633,0.0
1201,ERI,1996,0.0,0.324,0.0,3263016.0,Eritrea,384.9988,-181.3202,322.2736,0,1219.0,0.0,141.4045,41.5655,0.0
1202,ERI,1997,0.0,0.272,0.0,3335157.0,Eritrea,359.9641,-180.9834,275.7129,0,1219.0,0.0,158.9113,47.4756,0.0
1203,ERI,1998,0.0,0.183,0.0,3428264.0,Eritrea,229.3896,-180.6446,172.5912,0,1219.0,0.0,181.2246,50.4,0.0
1204,ERI,1999,0.0,0.188,0.0,3539885.0,Eritrea,210.7654,-180.3039,197.6987,0,1219.0,0.0,211.6458,55.0353,0.0
1205,ERI,2000,0.001,0.18,0.0,3667576.0,Eritrea,205.0,-179.9613,191.7,0,1219.0,0.0,215.0,59.1441,0.0
1206,ERI,2001,0.001,0.18,0.0,3812473.0,Eritrea,248.0,-814.408,223.0,0,618.0,0.0,195.0,64.5301,0.0
1207,ERI,2002,0.001,0.166,0.0,3973973.0,Eritrea,266.0,-816.1624,211.8,0,617.0,0.0,207.0,68.4301,0.0
1208,ERI,2003,0.001,0.195,0.0,4145500.0,Eritrea,275.0,-817.9268,234.8,0,617.0,0.0,189.0,37.3801,0.0
1209,ERI,2004,0.001,0.2,0.0,4318343.0,Eritrea,249.0,-819.7011,244.7,0,616.0,0.0,197.0,36.4501,0.0
1210,ERI,2005,0.001,0.19399999999999998,0.0,4486155.0,Eritrea,179.0,-821.4854,228.2,0,616.0,0.0,197.0,36.3501,0.0
1211,ERI,2006,0.001,0.138,0.0,4645837.0,Eritrea,136.0,-813.5329,212.7,0,581.0,0.0,174.0,35.9501,0.0
1212,ERI,2007,0.001,0.14,0.0,4798561.0,Eritrea,120.0,-815.4079,215.5,0,583.0,0.0,174.0,36.2901,0.0
1213,ERI,2008,0.001,0.09699999999999999,0.0,4947521.0,Eritrea,200.0,-817.2936,341.3,0,581.0,0.0,130.0,36.6401,0.0
1214,ERI,2009,0.001,0.11800000000000001,0.0,5097998.0,Eritrea,206.0,-819.1901,356.4,0,581.0,0.0,129.0,37.0701,0.0
1215,ERI,2010,0.001,0.11599999999999999,0.0,5253676.0,Eritrea,251.0,-821.0975,355.9,0,581.0,0.0,123.0,39.1091,0.0
1216,EST,1992,0.083,16.116,9726.0,1527660.0,Estonia,1088.0661,-6321.3333,20230.7994,0,-503.0,0.0,1313.0741,639.6080000000001,0.0
1217,EST,1993,0.083,12.815,9131.0,1497364.0,Estonia,1178.8859,-6321.3333,15241.3263,0,-503.0,0.0,1031.8817,357.9022,0.0
1218,EST,1994,0.083,13.657,9175.0,1467016.0,Estonia,1411.527,-6321.3333,14718.7066,0,-503.0,0.0,938.5055,726.5798,0.0
1219,EST,1995,0.083,12.7,9951.0,1440710.0,Estonia,1412.5045,-6321.3333,13118.1262,0,-503.0,0.0,766.553,697.4567,0.0
1220,EST,1996,0.083,13.352,10636.0,1419727.0,Estonia,1539.6517,-6321.3333,13722.5232,0,-497.0,0.0,934.9487,710.0864,0.0
1221,EST,1997,0.083,13.109000000000002,12027.0,1403188.0,Estonia,1589.8972,-6321.3333,13353.6895,0,-504.0,0.0,861.7023,746.8466,0.0
1222,EST,1998,0.083,12.024000000000001,12643.0,1390414.0,Estonia,1679.8856,-6321.3333,12775.4358,0,-504.0,0.0,787.4197,762.6608,0.0
1223,EST,1999,0.08199999999999999,11.205,12636.0,1379962.0,Estonia,1684.9076,-6321.3333,11972.5609,0,-504.0,0.0,569.6907,677.8846,0.0
1224,EST,2000,0.08199999999999999,10.978,14074.0,1370749.0,Estonia,1674.43,-6321.3333,11672.5,0,-507.0,0.0,601.0,656.061,0.0
1225,EST,2001,0.081,11.288,15060.0,1362823.0,Estonia,1905.43,1012.0,11669.7,0,6818.0,0.0,675.0,682.831,0.0
1226,EST,2002,0.081,11.014000000000001,16077.0,1356644.0,Estonia,7504.69,1012.0,11167.0,0,6872.0,0.0,649.0,421.441,0.0
1227,EST,2003,0.08,12.448,17378.0,1351955.0,Estonia,2072.63,1012.0,13154.0,0,6820.0,0.0,660.0,528.831,0.0
1228,EST,2004,0.08,12.68,18582.0,1348449.0,Estonia,2041.53,1012.0,13184.0,0,6819.0,0.0,915.0,720.8810000000001,0.0
1229,EST,2005,0.079,12.642999999999999,20441.0,1345857.0,Estonia,2145.73,1012.0,13241.0,0,6818.0,0.0,792.0,692.0310000000001,0.0
1230,EST,2006,0.079,12.184000000000001,22674.0,1344038.0,Estonia,2294.6,-5532.2706,12588.7,0,1245.0,0.0,663.0,804.2819999999999,0.0
1231,EST,2007,0.078,14.932,24542.0,1342873.0,Estonia,2393.5,-5541.1285,16179.0,0,1198.0,0.0,712.0,910.293,0.0
1232,EST,2008,0.078,13.339,23275.0,1342145.0,Estonia,2365.13,-5550.0148,14781.5,0,1241.0,0.0,590.0,828.8389999999999,0.0
1233,EST,2009,0.077,10.937000000000001,19886.0,1341629.0,Estonia,2114.32,-5558.9297,12101.0,0,1194.0,0.0,535.0,829.435,0.0
1234,EST,2010,0.076,14.277999999999999,20382.0,1341140.0,Estonia,2198.42,-5567.8733,15759.6,0,1195.0,0.0,547.0,892.041,0.0
1235,ETH,1993,0.006999999999999999,0.057,600.0,53502211.0,Ethiopia,1003.1406,3010.7446,457.3454,0,31623.0,0.0,311.3172,246.3846,0.0
1236,ETH,1994,0.006999999999999999,0.04,633.0,55281054.0,Ethiopia,1118.0611,3039.6198,576.4815,0,31623.0,0.0,354.2124,286.6653,0.0
1237,ETH,1995,0.006999999999999999,0.045,650.0,57042197.0,Ethiopia,1245.6071,3069.0542,636.4268,0,31623.0,0.0,414.8036,352.8675,0.0
1238,ETH,1996,0.006999999999999999,0.048,689.0,58774378.0,Ethiopia,1386.9792,3099.0643,676.9187,0,31623.0,0.0,493.0938,389.4867,0.0
1239,ETH,1997,0.006999999999999999,0.05,723.0,60481739.0,Ethiopia,1464.9734,3129.667,726.5213,0,29953.0,0.0,538.2616,416.6055,0.0
1240,ETH,1998,0.006999999999999999,0.051,704.0,62174171.0,Ethiopia,1603.8444,3160.8802,778.2597,0,32653.0,0.0,507.7809,414.2843,0.0
