Entity,Code,Year,Transport,Forestry,Energy,Other sources,"Agriculture, Land Use & Forestry",Waste,Residential & commercial,Industry,Agriculture
Australia,AUS,1999,73265.5766,-6839.5154,251253.3471,189,-3303,13.291,16449.2389,11796.3894,0
Australia,AUS,2000,75533,-6839.5154,250850,189,-2959,13.5,16200,12308.64,0
Australia,AUS,2001,74899,-34992.5293,252510,189,45048,13.8,16500,12564.64,0
Australia,AUS,2002,76618,-35029.4814,260799,189,43986,14,18000,12598.64,0
Australia,AUS,2003,78684,-35066.5716,260976,189,47091,14.2,19100,14863.04,0
Australia,AUS,2004,78504,-35103.8008,279351,189,43624,14.5,19800,15007.04,0
Australia,AUS,2005,79987,-35141.1698,296047,189,43689,14.7,21100,14987.04,0
Australia,AUS,2006,77760,-218729.6323,301470,189,1546,14.9,20800,15926.24,0
Australia,AUS,2007,79070,-220260.1133,302830,189,557,15.2,20300,16029.74,0
Australia,AUS,2008,81790,-221812.1407,314982,189,-427,15.4,20700,16028.14,0
Australia,AUS,2009,80280,-223386.1725,314686,189,279,15.6,20800,14891.54,0
Australia,AUS,2010,80280,-224982.6802,311062,189,-456,15.9,21100,17694.94,0
Australia & New Zealand,,1990,71114.5407,-32587.409,196702.8245,189,-24564,11.1746,16081.0409,12335.0596,0
Australia & New Zealand,,1991,69664.7752,-32587.8855,199673.8709,189,-24564,11.4098,16405.6402,12207.0506,0
Australia & New Zealand,,1992,71594.9101,-32588.3572,203507.1677,189,-24564,11.6449,16843.9639,12098.7571,0
Australia & New Zealand,,1993,73044.7467,-32588.8243,204867.6152,189,-24564,11.88,17293.8224,12623.0233,0
Australia & New Zealand,,1994,75401.7807,-32589.2868,204731.3094,189,-24564,12.1152,17375.5488,13326.8783,0
Australia & New Zealand,,1995,78797.067,-32589.7448,208762.1651,189,-24564,12.3504,18175.2173,13739.5209,0
Australia & New Zealand,,1996,81492.5611,-32590.1983,222445.784,189,-24696,12.5855,18376.0942,14066.1392,0
Australia & New Zealand,,1997,83187.5654,-32590.6475,240316.8762,189,-24860,12.8207,18605.4732,13877.0795,0
Australia & New Zealand,,1998,83423.0102,-32591.0923,259208.862,189,-24678,13.0558,18943.6335,14368.0565,0
Australia & New Zealand,,1999,85173.4035,-32591.5328,265293.2836,189,-24939,13.291,19050.1462,14483.8255,0
Australia & New Zealand,,2000,88029,-32591.9692,265501.2,189,-24595,13.5,18970,16354.91,0
Australia & New Zealand,,2001,87432,-53636.4805,269181.6,189,30378,13.8,19390,16290.04,0
Australia & New Zealand,,2002,90331,-53676.343,276712.6,189,29317,14,20880,15885.93,0
Australia & New Zealand,,2003,92689,-53716.3386,279559.86,189,32422,14.2,21920,17588.41,0
Australia & New Zealand,,2004,92810,-53756.4682,297061.3,189,28955,14.5,22700,17783.73,0
Australia & New Zealand,,2005,94364,-53796.7325,315669.1,189,29019,14.7,23710,17807.4,0
Australia & New Zealand,,2006,92386,-240875.9429,321849.5,189,-14585,14.9,23180,18656.84,0
Australia & New Zealand,,2007,93806,-242420.351,321575,189,-15578,15.2,22510,18879.07,0
Australia & New Zealand,,2008,96130,-243986.323,333297.54,189,-16561,15.4,22980,18881.87,0
Australia & New Zealand,,2009,94423,-245574.3171,329754.35,189,-15858,15.6,23020,17676.44,0
Australia & New Zealand,,2010,94590,-247184.8047,325215,189,-16593,15.9,23330,20746.01,0
Austria,AUT,1990,12914.701,-13971.2275,30635.5844,0,-11858,7.721,13412.0688,5640.6969,0
Austria,AUT,1991,14204.5333,-13986.7408,31810.2455,0,-11858,7.5439,14782.2403,5549.1523,0
Austria,AUT,1992,14171.2129,-14002.2033,27931.2042,0,-11858,7.3667,13903.4075,5417.7315,0
Austria,AUT,1993,14217.2118,-14017.6152,28154.4549,0,-11858,7.1896,13713.2087,5388.0944,0
Austria,AUT,1994,14234.2031,-14032.9767,29616.8112,0,-11858,7.0125,12675.0606,5448.2376,0
Austria,AUT,1995,14382.2273,-14048.2881,31410.3347,0,-11858,6.8353,13819.0524,5155.2223,0
Austria,AUT,1996,15667.2286,-14063.5496,32797.6499,0,-11858,6.6582,15290.8698,5338.517,0
Austria,AUT,1997,14801.9493,-14078.7615,34753.7992,0,-11858,6.481,13529.8062,5417.327,0
Austria,AUT,1998,16663.0501,-14093.924,34470.7362,0,-11858,6.3039,13606.8652,5260.0783,0
Austria,AUT,1999,15974.479,-14109.0374,32543.5439,0,-11858,6.1268,14175.9626,5266.0521,0
Austria,AUT,2000,17003.6,-14124.1018,31853.5,0,-11858,5.95,12600,5370.44,0
Austria,AUT,2001,18034.6,-7966.1629,32775.3,0,-7092,5.77,14300,5361.94,0
Austria,AUT,2002,19554.6,-7969.1715,33578.3,0,-7092,5.6,13400,5413.54,0
Austria,AUT,2003,21278.5,-7972.176,35904,0,-7091,5.42,14600,5423.64,0
Austria,AUT,2004,24623.5,-7975.1764,37174,0,-7091,5.24,14000,5493.94,0
Austria,AUT,2005,25042,-7978.1727,38473,0,-7092,5.06,13600,5507.24,0
Austria,AUT,2006,23934.4,-4687.9252,38629,0,-4158,4.89,12000,5975.74,0
Austria,AUT,2007,24111.4,-4688.7043,37438,0,-4158,4.71,10200,6207.24,0
Austria,AUT,2008,23943.4,-4689.4827,37878,0,-4158,4.53,11100,6268.24,0
Austria,AUT,2009,23082.1,-4690.2603,33056,0,-4158,4.36,10300,5924.34,0
Austria,AUT,2010,23974.9,-4691.0373,36671,0,-4158,4.18,11500,6591.44,0
Azerbaijan,AZE,1992,3504.1116,-1150.2479,27217.1933,0,-1150,0,11433.9774,969.5153,0
Azerbaijan,AZE,1993,3572.8739,-1150.2479,28948.8023,0,-1150,0,7139.6708,662.267,0
Azerbaijan,AZE,1994,4113.308,-1150.2479,23470.6686,0,-1150,0,8753.0258,541.9457,0
Azerbaijan,AZE,1995,3087.1851,-1150.2479,20898.0042,0,-1150,0,7074.5398,343.5178,0
Azerbaijan,AZE,1996,2419.189,-1150.2479,19271.5625,0,-1150,0,6117.9249,362.3525,0
Azerbaijan,AZE,1997,1865.1748,-1150.2479,17986.9894,0,-1150,0,6532.0514,391.7005,0
Azerbaijan,AZE,1998,1660.8615,-1150.2479,19420.6331,0,-1150,0,6967.9781,353.2778,0
Azerbaijan,AZE,1999,1389.6302,-1150.2479,20378.2624,0,-1150,0,6135.1152,356.5275,0
Azerbaijan,AZE,2000,2090.5,-1150.2479,21097,0,-1150,0,6620,396.1,0
Azerbaijan,AZE,2001,2249.9,-947.2092,18878,0,-947,0,6440,512.84,0
Azerbaijan,AZE,2002,2410,-947.2092,17693,0,-947,0,6160,673.48,0
Azerbaijan,AZE,2003,2660,-947.2092,19901,0,-947,0,6640,801.82,0
Azerbaijan,AZE,2004,3250,-947.2092,19282,0,-947,0,6690,1012.75,0
Azerbaijan,AZE,2005,5021.7,-947.2092,19106,0,-947,0,7090,1099.79,0
Azerbaijan,AZE,2006,4542.29,-7464.9266,20055,0,-7465,0,6070,1088.53,0
Azerbaijan,AZE,2007,3401.09,-7464.9266,16936,0,-7465,0,5760,1129.57,0
Azerbaijan,AZE,2008,4913.7,-7464.9266,20593,0,-7465,0,7090,1153.31,0
Azerbaijan,AZE,2009,4366,-7464.9266,16704,0,-7465,0,6380,1143.05,0
Azerbaijan,AZE,2010,4922.3,-7464.9266,15859,0,-7465,0,6580,1221.59,0
Bahamas,BHS,1990,430.0542,-1451.7592,1193.5628,0,-1452,0,1326.9371,321.9011,0
Bahamas,BHS,1991,411.7933,-1451.7592,1211.399,0,-1452,0,1194.0484,327.7842,0
Bahamas,BHS,1992,368.1493,-1451.7592,1086.4546,0,-1452,0,964.9939,333.9057,0
Bahamas,BHS,1993,355.8147,-1451.7592,1045.6439,0,-1452,0,893.509,340.1524,0
Bahamas,BHS,1994,396.2606,-1451.7592,1125.6906,0,-1452,0,982.3364,346.3566,0
Bahamas,BHS,1995,457.1335,-1451.7592,1280.1464,0,-1452,0,1094.0569,352.3963,0
Bahamas,BHS,1996,509.4603,-1451.7592,1400.219,0,-1452,0,1228.4055,358.234,0
Bahamas,BHS,1997,504.7435,-1451.7592,1391.9332,0,-1452,0,914.4382,363.908,0
Bahamas,BHS,1998,910.3307,-1451.7592,1411.0756,0,-1452,0,709.0147,369.4539,0
Bahamas,BHS,1999,910.9452,-1451.7592,1336.0023,0,-1452,0,707.3048,374.9412,0
Bahamas,BHS,2000,919.8,-1451.7592,1258.0001,0,-1452,0,368,380.5952,0
Bahamas,BHS,2001,877.73,-966.8947,1247.0001,0,-967,0,366,385.6453,0
Bahamas,BHS,2002,894.9,-966.8947,1332.0001,0,-967,0,368,391.6954,0
Bahamas,BHS,2003,983.58,-966.8947,1507.0002,0,-967,0,388,396.7554,0
Bahamas,BHS,2004,1090.24,-966.8947,1536.0002,0,-967,0,424,401.8055,0
Bahamas,BHS,2005,1109.95,-966.8947,1549.0002,0,-967,0,393,407.8456,0
Bahamas,BHS,2006,1179.24,4910.2654,1652.0002,0,4910,0,418,412.8956,0
Bahamas,BHS,2007,1253.31,4910.2654,1736.0002,0,4910,0,405,418.1757,0
Bahamas,BHS,2008,1321.91,4910.2654,1802.0002,0,4910,0,416,424.2258,0
Bahamas,BHS,2009,1398.89,4910.2654,1887.0003,0,4910,0,423,429.3559,0
Bahamas,BHS,2010,1466.87,4910.2654,1971.0003,0,4910,0,431,434.476,0
Bahrain,BHR,1990,1000.2674,-3.3092,10534.2514,0,-3,0,126.9353,976.0118,0
Bahrain,BHR,1991,1011.466,-3.3092,10250.8334,0,-3,0,138.2345,924.6919,0
Bahrain,BHR,1992,1128.0217,-3.3092,10521.5632,0,-3,0,146.8937,1074.3071,0
Bahrain,BHR,1993,1168.2368,-3.3092,10124.8675,0,-3,0,146.8937,1380.6532,0
Bahrain,BHR,1994,1188.1444,-3.3092,10183.8861,0,-3,0,155.552,1336.6115,0
Bahrain,BHR,1995,1239.4681,-3.3092,10191.1294,0,-3,0,155.1841,1401.7143,0
Bahrain,BHR,1996,1262.4753,-3.3092,10753.4336,0,-3,0,173.2374,1341.5138,0
Bahrain,BHR,1997,1324.4077,-3.3092,11226.3456,0,-3,0,245.0854,1556.4646,0
Bahrain,BHR,1998,1395.239,-3.3092,12038.8234,0,-3,0,314.2926,1465.2959,0
Bahrain,BHR,1999,1450.7622,-3.3092,12165.3933,0,-3,0,168.7553,1572.9073,0
Bahrain,BHR,2000,1540,-3.3092,12394.8,0,-3,0,177,1426.495,0
Bahrain,BHR,2001,1600,-3.4722,12934.2,0,-3,0,186,1560.4553,0
Bahrain,BHR,2002,1790,-3.4722,13614.5,0,-3,0,191,1512.7855,0
Bahrain,BHR,2003,1950,-3.4722,14025,0,-3,0,208,1418.0057,0
Bahrain,BHR,2004,2130,-3.4722,14465,0,-3,0,222,1634.526,0
Bahrain,BHR,2005,2500,-3.4722,15414.8,0,-3,0,234,2100.6562,0
Bahrain,BHR,2006,2580,-4.289,16684.4,0,-4,0,188,2309.7764,0
Bahrain,BHR,2007,2810,-4.289,17844.6,0,-4,0,193,2263.8967,0
Bahrain,BHR,2008,2430,-4.289,20684.5,0,-4,0,212,2258.0269,0
Bahrain,BHR,2009,2640,-4.289,20934.4,0,-4,0,230,2326.1572,0
Bahrain,BHR,2010,2870,-4.289,21474.2,0,-4,0,252,2416.2774,0
Bangladesh,BGD,1990,1669.9284,-328.0067,6750.5067,0,32238,0,2994.2433,822.103,0
Bangladesh,BGD,1991,1832.5744,-326.7162,6099.0693,0,32238,0,2806.4825,531.7651,0
Bangladesh,BGD,1992,2112.1215,-325.4212,6610.2194,0,32238,0,2902.8529,845.1695,0
Bangladesh,BGD,1993,2170.149,-324.1217,7088.4022,0,32238,0,3028.7235,826.1266,0
Bangladesh,BGD,1994,2213.4846,-322.8177,7752.9849,0,32238,0,3217.5143,1098.9239,0
Bangladesh,BGD,1995,2671.6627,-321.509,10031.1104,0,32238,0,3715.9465,1495.7118,0
Bangladesh,BGD,1996,2942.9947,-320.1958,9667.4443,0,32233,0,3992.3977,1600.6254,0
Bangladesh,BGD,1997,3328.1844,-318.878,10784.7557,0,32198,0,4552.1302,1534.5669,0
Bangladesh,BGD,1998,3401.1498,-317.5555,10651.7641,0,32285,0,4838.5315,1585.9949,0
Bangladesh,BGD,1999,3102.6393,-316.2283,11636.7907,0,32307,0,4847.2315,2147.8384,0
Bangladesh,BGD,2000,3040,-314.8965,13021.245,0,32190,0,4900,2776.4,0
Bangladesh,BGD,2001,3797,-815.5586,15281.24,0,31250,0,5740,3419.4,0
Bangladesh,BGD,2002,3274,-817.0056,16379.222,0,31250,0,6220,3511.3,0
Bangladesh,BGD,2003,3295,-818.4578,17076.257,0,31251,0,6770,3538.33,0
Bangladesh,BGD,2004,3296,-819.9151,18257.232,0,31373,0,7070,3454.1,0
Bangladesh,BGD,2005,3817,-821.3776,17669.247,0,31253,0,7650,4021.7,0
Bangladesh,BGD,2006,4117,-12224.833,20118.242,0,20897,0,6800,3843,0
Bangladesh,BGD,2007,4423,-12287.3484,23065.247,0,20958,0,7450,3854.2,0
Bangladesh,BGD,2008,4706,-12350.088,25610.247,0,21004,0,8250,3771.6,0
Bangladesh,BGD,2009,5328,-12413.0531,27522.247,0,20736,0,8660,3724.9,0
Bangladesh,BGD,2010,5982,-12476.2448,27803.247,0,20841,0,9450,3888.03,0
Barbados,BRB,1990,124.374,-17.7594,469.3008,0,-18,0,286.0426,119.7069,0
Barbados,BRB,1991,132.1734,-17.7594,548.3414,0,-18,0,275.4467,88.8675,0
Barbados,BRB,1992,140.3972,-17.7594,582.8434,0,-18,0,258.8755,56.6294,0
Barbados,BRB,1993,128.1504,-17.7594,523.1063,0,-18,0,233.6113,53.4908,0
Barbados,BRB,1994,126.7299,-17.7594,489.8342,0,-18,0,227.303,58.4689,0
Barbados,BRB,1995,130.0272,-17.7594,493.5602,0,-18,0,225.5542,58.3334,0
Barbados,BRB,1996,126.3252,-17.7594,456.5335,0,-18,0,237.0679,71.1709,0
Barbados,BRB,1997,145.2889,-17.7594,509.1871,0,-18,0,191.234,98.5265,0
Barbados,BRB,1998,245.1062,-17.7594,500.7962,0,-18,0,146.6549,133.5246,0
Barbados,BRB,1999,282.9381,-17.7594,537.1606,0,-18,0,172.746,130.3573,0
Barbados,BRB,2000,310.07,-17.7594,551.1001,0,-18,0,125,135.4168,0
Barbados,BRB,2001,289,-11.828,544.5001,0,-12,0,94.1,127.5369,0
Barbados,BRB,2002,294.3,-11.828,568.8001,0,-12,0,93.4,145.5369,0
Barbados,BRB,2003,285.18,-11.828,549.8001,0,-12,0,94.3,155.6469,0
Barbados,BRB,2004,321.1,-11.828,549.1001,0,-12,0,98.8,153.6569,0
Barbados,BRB,2005,323.282,-11.828,556.5001,0,-12,0,111,159.7669,0
Barbados,BRB,2006,325.74,58.5967,554.9001,0,60,0,113,158.8669,0
Barbados,BRB,2007,334.36,58.634,560.2001,0,60,0,161,141.887,0
Barbados,BRB,2008,344.05,58.6714,558.6001,0,60,0,165,140.987,0
Barbados,BRB,2009,350.63,58.7088,559.7001,0,60,0,184,138.997,0
Barbados,BRB,2010,357.22,58.7462,559.7001,0,60,0,202,147.097,0
Belarus,BLR,1992,13560.448,-35200,58779.5446,0,-10075,0,16772.5913,3916.0911,0
Belarus,BLR,1993,10709.6485,-35200,50878.4027,0,-10075,0,13946.9409,3044.6538,0
Belarus,BLR,1994,7905.6287,-35200,46019.6847,0,-10075,0,10835.7886,2653.008,0
Belarus,BLR,1995,5822.9072,-35200,39726.5813,0,-10075,0,10788.9375,2562.6327,0
Belarus,BLR,1996,5703.0571,-35200,39811.8729,0,-10099,0,11402.5969,2598.7381,0
Belarus,BLR,1997,5999.0459,-35200,41720.1756,0,-10142,0,9730.7721,3246.3141,0
Belarus,BLR,1998,6058.5523,-35200,39954.1953,0,-10123,0,9593.1558,3132.2591,0
Belarus,BLR,1999,5654.8016,-35200,38998.0749,0,-10006,0,8731.1257,3173.9979,0
Belarus,BLR,2000,5384.1,-35200,38241.08,0,-10064,0,9450,3006.59,0
Belarus,BLR,2001,4966.1,-43120,37799.08,0,-18299,0,9050,3014.57,0
Belarus,BLR,2002,6424.24,-43120,37827.98,0,-15114,0,8910,3242.27,0
Belarus,BLR,2003,5452.4,-43120,38493.79,0,-18195,0,8970,3265.07,0
Belarus,BLR,2004,5552.4,-43120,40856.83,0,-18297,0,9200,3473.224,0
Belarus,BLR,2005,8522.4,-43120,40436.56,0,-18256,0,9900,3615.4,0
Belarus,BLR,2006,10082.4,-51647.2862,41306.54,0,-26479,0,10800,4041.49,0
Belarus,BLR,2007,12202.4,-51649.5072,39736.33,0,-26705,0,10600,4336.71,0
Belarus,BLR,2008,14662.4,-51651.718,40886.29,0,-26684,0,11400,4500.21,0
Belarus,BLR,2009,17492.52,-51653.9185,38916.2,0,-26628,0,10700,4227.41,0
Belarus,BLR,2010,19872.65,-51656.1089,40726.12,0,-26550,0,11700,4608.71,0
Belgium,BEL,2000,24909,-4677.9671,60867,0,-3185,179,28400,8692.05,0
Belgium,BEL,2001,25684,-4231.6366,59054,0,-3230,178,29600,8284.35,0
Belgium,BEL,2002,25583.9,-4241.9695,53724,0,-3230,176,28200,9057.65,0
Belgium,BEL,2003,26365.8,-4252.2597,55922,0,-3230,174,32300,9119.19,0
Belgium,BEL,2004,26504.8,-4262.5076,54085,0,-3230,173,30600,9439.52,0
Belgium,BEL,2005,25932.8,-4272.7136,49513,0,-3230,171,31000,9575.34,0
Belgium,BEL,2006,25401.8,-2867.3333,50670,0,-2614,167,28000,9921.34,0
Belgium,BEL,2007,25232.8,-2867.3333,51096,0,-2614,163,24700,9707.69,0
Belgium,BEL,2008,25415.8,-2867.3333,52505,0,-2614,159,28300,9764.48,0
Belgium,BEL,2009,24771.2,-2867.3333,49432,0,-2614,155,26100,9422.46,0
Belgium,BEL,2010,23319.8,-2867.3333,53679,0,-2614,151,28500,9961.54,0
Belgium-Luxembourg,,1990,23112.2471,-5218.5504,68433.8968,0,-3919,189.7266,27736.1397,7336.3632,0
Belgium-Luxembourg,,1991,24167.6622,-5240.8197,68870.2379,0,-3919,189.1351,31067.3089,7114.8313,0
Belgium-Luxembourg,,1992,25877.2765,-5263.1428,64653.569,0,-3919,188.4505,31440.4679,7512.0152,0
Belgium-Luxembourg,,1993,26401.5465,-5285.5198,62890.8155,0,-3919,187.6658,30811.0656,7301.198,0
Belgium-Luxembourg,,1994,26837.1421,-5307.951,66195.7787,0,-3919,186.788,30713.6413,7603.6725,0
Belgium-Luxembourg,,1995,26484.0889,-5330.4366,62829.3933,0,-3919,185.8131,32331.4979,8972.7377,0
Belgium-Luxembourg,,1996,27588.8688,-5352.9766,62404.0639,0,-3919,184.7411,37365.1965,8682.3936,0
Belgium-Luxembourg,,1997,27894.5321,-5375.5714,61051.0544,0,-3919,183.5751,34419.327,8933.3914,0
Belgium-Luxembourg,,1998,28505.419,-5398.2212,63179.897,0,-3919,182.311,33912.0568,9126.9248,0
Belgium-Luxembourg,,1999,29050.9354,-5420.9261,60579.7319,0,-3919,180.9517,32025.7214,9118.8297,0
Belize,BLZ,1990,87.3288,-2877.4437,53.4883,0,5056,0,148.3695,2.1565,0
Belize,BLZ,1991,100.5297,-2905.3249,60.8946,0,5056,0,158.978,2.1966,0
Belize,BLZ,1992,90.4429,-2933.7521,54.7946,0,5056,0,126.4884,2.2388,0
Belize,BLZ,1993,82.6881,-2962.7416,52.8166,0,5056,0,109.4222,2.2824,0
Belize,BLZ,1994,79.9592,-2992.3103,55.4647,0,5056,0,104.8904,2.3265,0
Belize,BLZ,1995,93.6724,-3022.4757,64.0364,0,5056,0,120.3117,2.3704,0
Belize,BLZ,1996,80.0096,-3053.256,54.2355,0,5063,0,100.8836,2.4139,0
Belize,BLZ,1997,130.5313,-3084.6701,96.7261,0,4898,0,110.1022,2.532,0
Belize,BLZ,1998,210.7301,-3116.738,93.512,0,5082,0,55.4196,2.5747,0
Belize,BLZ,1999,242.2533,-3149.4803,99.7198,0,5037,0,62.583,2.6172,0
Belize,BLZ,2000,340.6,-3182.9183,139.2001,0,4998,0,35.6,2.7377,0
Belize,BLZ,2001,442.87,1178.5402,179.9001,0,5870,0,84,2.7769,0
Belize,BLZ,2002,429.64,1185.4893,174.3001,0,5748,0,86.1,2.815,0
Belize,BLZ,2003,429.16,1192.5209,171.9001,0,6696,0,89.6,2.8641,0
Belize,BLZ,2004,475.37,1199.6364,194.1001,0,5824,0,94.7,2.9023,0
Belize,BLZ,2005,481.35,1206.8374,196.3001,0,6676,0,101,2.9404,0
Belize,BLZ,2006,517.33,2087.2906,208.4001,0,5307,0,100,2.9795,0
Belize,BLZ,2007,517.98,2094.788,209.6001,0,5958,0,88.7,2.8777,0
Belize,BLZ,2008,545.23,2102.3389,221.7001,0,5785,0,90.2,2.9158,0
Belize,BLZ,2009,566.19,2109.944,229.9001,0,5258,0,86.8,2.9039,0
Belize,BLZ,2010,587.15,2117.6038,238.0001,0,5082,0,83.3,2.892,0
Benin,BEN,1990,164.1622,-59.8363,58.032,0,14777,0,33.1037,159.5853,0
Benin,BEN,1991,131.2315,-59.7938,45.0439,0,14777,0,24.0754,168.6948,0
Benin,BEN,1992,118.8189,-59.7504,54.6103,0,14777,0,39.1225,191.2352,0
Benin,BEN,1993,118.8189,-59.7058,61.0012,0,14777,0,30.0943,195.4858,0
Benin,BEN,1994,121.9218,-59.6601,57.9717,0,14777,0,39.1225,194.7409,0
Benin,BEN,1995,121.9218,-59.6133,60.9887,0,14777,0,42.1319,194.3563,0
Benin,BEN,1996,497.7519,-59.5652,183.6069,0,14777,0,225.3388,184.6141,0
Benin,BEN,1997,679.9934,-59.5159,221.9077,0,14777,0,255.433,224.2393,0
Benin,BEN,1998,752.4628,-59.4653,191.1838,0,14777,0,273.4897,113.0397,0
Benin,BEN,1999,846.7445,-59.4133,206.2897,0,14777,0,285.5272,113.1756,0
Benin,BEN,2000,920,-59.3598,206.1,0,14777,0,297,134.492,0
Benin,BEN,2001,988.1,-105.6487,216.7,0,10531,0,533,135.255,0
Benin,BEN,2002,1160,-105.8622,219.6,0,10531,0,581,135.139,0
Benin,BEN,2003,1370,-106.0801,199.2,0,10531,0,708,135.154,0
Benin,BEN,2004,1400,-106.3024,206.5,0,10531,0,828,135.06,0
Benin,BEN,2005,1410,-106.5293,204,0,10531,0,922,134.976,0
Benin,BEN,2006,1840,-183.8516,245.7,0,10538,0,955,643.992,0
Benin,BEN,2007,1930,-184.0117,254.8,0,10538,0,985,661.908,0
Benin,BEN,2008,1760,-184.1752,253.6,0,10538,0,1010,674.924,0
Benin,BEN,2009,2020,-184.3422,255.7,0,10538,0,1040,674.841,0
Benin,BEN,2010,2270,-184.5128,256.5,0,10538,0,1030,741.757,0
Bermuda,BMU,1990,84.4754,-0.6849,201.3175,0,-1,0,320.5623,4.1156,0
Bermuda,BMU,1991,81.4983,-0.6849,187.7031,0,-1,0,266.2268,4.1402,0
Bermuda,BMU,1992,68.8118,-0.6849,160.3788,0,-1,0,192.281,4.1633,0
Bermuda,BMU,1993,71.7855,-0.6849,172.9758,0,-1,0,181.811,4.1853,0
Bermuda,BMU,1994,72.7564,-0.6849,185.0555,0,-1,0,188.2241,4.2065,0
Bermuda,BMU,1995,72.8719,-0.6849,185.1789,0,-1,0,193.3097,4.2274,0
Bermuda,BMU,1996,73.8593,-0.6849,186.9186,0,-1,0,197.7864,4.248,0
Bermuda,BMU,1997,74.9084,-0.6849,198.6477,0,-1,0,102.3827,4.2681,0
Bermuda,BMU,1998,155.2828,-0.6849,188.247,0,-1,0,73.2517,4.2878,0
Bermuda,BMU,1999,165.8524,-0.6849,197.5599,0,-1,0,83.0092,4.3074,0
Bermuda,BMU,2000,173.67,-0.6849,189.7,0,-1,0,111,4.3296,0
Bermuda,BMU,2001,165.21,-0.4092,184.5,0,0,0,115,4.3446,0
Bermuda,BMU,2002,172.89,-0.4092,189.7,0,0,0,119,4.3617,0
Bermuda,BMU,2003,176.75,-0.4092,194.9,0,0,0,125,4.3877,0
Bermuda,BMU,2004,196.1,-0.4092,216.3,0,0,0,131,4.4027,0
Bermuda,BMU,2005,199.21,-0.4092,218.6,0,0,0,118,4.4177,0
Bermuda,BMU,2006,204.36,-0.3995,224.1,0,0,0,122,4.4327,0
Bermuda,BMU,2007,206.99,-0.3995,235,0,0,0,46.2,4.4488,0
Bermuda,BMU,2008,215.64,-0.3995,244.9,0,0,0,47.1,4.4638,0
Bermuda,BMU,2009,220.44,-0.3995,253.9,0,0,0,44.4,4.4788,0
Bermuda,BMU,2010,226.34,-0.3995,263,0,0,0,41.7,4.5028,0
Bhutan,BTN,1990,50.8418,-4106.6667,17.8666,0,-4107,0,36.4496,77.2684,0
Bhutan,BTN,1991,52.9338,-4106.6667,19.1387,0,-4107,0,35.4036,78.6872,0
Bhutan,BTN,1992,62.1507,-4106.6667,44.1165,0,-4107,0,36.8431,81.0732,0
Bhutan,BTN,1993,58.7037,-4106.6667,41.089,0,-4107,0,39.3769,84.2047,0
Bhutan,BTN,1994,59.7389,-4106.6667,51.4478,0,-4107,0,40.7746,95.265,0
Bhutan,BTN,1995,69.7724,-4106.6667,52.3913,0,-4107,0,48.7543,133.9156,0
Bhutan,BTN,1996,87.3261,-4106.6667,53.2328,0,-4107,0,47.6159,135.9618,0
Bhutan,BTN,1997,94.339,-4106.6667,64.9075,0,-4107,0,47.411,146.5967,0
Bhutan,BTN,1998,92.9841,-4106.6667,54.2258,0,-4107,0,47.966,152.7512,0
Bhutan,BTN,1999,91.9525,-4106.6667,46.9291,0,-4107,0,54.9961,152.9868,0
Bhutan,BTN,2000,100.81,-4106.6667,48.3,0,-4107,0,60.6,142.8886,0
Bhutan,BTN,2001,104.1,-4400,50.4,0,-4400,0,63.5,151.0292,0
Bhutan,BTN,2002,74.131,-4400,44.5,0,-4400,0,54.6,168.7799,0
Bhutan,BTN,2003,72.331,-4400,45.4,0,-4400,0,44.7,168.9205,0
Bhutan,BTN,2004,71.141,-4400,46.5,0,-4400,0,59.8,170.2812,0
Bhutan,BTN,2005,78.279,-4400,48.2,0,-4400,0,41.8,170.4219,0
Bhutan,BTN,2006,78.59,-2933.3333,46.1,0,-2933,0,51.9,183.4826,0
Bhutan,BTN,2007,82.08,-2933.3333,45.8,0,-2933,0,101,186.8232,0
Bhutan,BTN,2008,85.58,-2933.3333,47.1,0,-2933,0,108,185.7739,0
Bhutan,BTN,2009,88.08,-2933.3333,46.8,0,-2933,0,130,190.8246,0
Bhutan,BTN,2010,90.48,-2933.3333,46.4,0,-2933,0,152,204.1753,0
Bolivia,BOL,1990,2161.891,362.4317,2950.1039,0,77367,0,1106.1729,257.4806,0
Bolivia,BOL,1991,2289.2621,363.9924,3208.9221,0,77367,0,1345.3992,300.6531,0
Bolivia,BOL,1992,2260.4902,365.5665,3634.6957,0,77367,0,1457.7903,304.4661,0
Bolivia,BOL,1993,2353.1634,367.1543,4504.286,0,77367,0,1507.8497,292.1196,0
Bolivia,BOL,1994,2448.0015,368.756,5524.376,0,77367,0,1781.7003,359.728,0
Bolivia,BOL,1995,2717.4002,370.3718,4338.6157,0,77367,0,2182.2661,399.0067,0
Bolivia,BOL,1996,3121.4887,372.0017,3770.1765,0,77367,0,2069.6948,421.6762,0
Bolivia,BOL,1997,3024.3025,373.646,4508.2395,0,77367,0,2112.9075,462.141,0
Bolivia,BOL,1998,3052.8654,375.305,4147.0174,0,77367,0,2083.8989,513.0594,0
Bolivia,BOL,1999,3128.8437,376.9787,3992.7184,0,77367,0,1784.2728,529.543,0
Bolivia,BOL,2000,2826.9,378.6675,3683,0,77367,0,1770,473.619,0
Bolivia,BOL,2001,2874.8,-271.0079,4393,0,77000,0,1930,436.066,0
Bolivia,BOL,2002,2726,-272.2374,4206,0,77000,0,1270,441.284,0
